Ticket;Nombre comun;Fecha;evento;Ciudad;Vereda;Arboles;Hectareas
730;Cedro de Altura, Encenillo, Abarco, Chagualo, Samán, Aguacatillo, Nogal Cafetero;02/20/2021 12:00:00 AM;JORNADA DE SEMBRATON CERRO CRISTO REY;Montebello;Cabecera Municipal;800;1.6
1731;Cedro Rojo, Guayacan Amarillo, Lluvia de Oro, Carbonero, Nogal Cafetero;3/04/2022 0:00;Obligación Contractual;Montebello;El Olival;44;0.088
1718;Cedro, Guayacan Polvillo, Yarumo Blanco, acacia amarilla, Leucaena, Roble;3/04/2022 0:00;Convenio 040-COV2110-113 SAT Montebello;Montebello;El Olival;207;0.414
1717;Cedro, Guayacan Polvillo, acacia amarilla, Yarumo Blanco, Roble;3/04/2022 0:00;Convenio GIRS 040-COV2108-84;Montebello;El Olival;88;0.176
2326;Sauce;08/26/2021 12:00:00 AM;SEMBRATON APOYO;Montebello;La Camelia;1000;2
2325;Roble;11/05/2021 0:00;SEMBRATON APOYO;Montebello;La Camelia;3000;6
1690;Guayacan Amarillo, Acacia, Leucaena, Alcaparro Gigante;2/05/2022 0:00;Sembremos todos;Montebello;La Granja;100;0.2
792;Cedro Amarillo, Borrachero, Aguacatillo;4/03/2021 0:00;Sembratón vereda zarcitos;Montebello;Zarcitos;240;0.48
762;Guayacan, orejero, Cedro, campano, cativo, Algarrobo;03/16/2021 12:00:00 AM;Obligación Contractual;Nechí;Cabecera Municipal;67;0.134
1392;yarumo, Roble;10/12/2021 0:00;siembra Obligacion Mineros Aluvial S.A.S;Nechí;Cabecera Municipal;2000;4
1393;Caucho;12/31/2020 12:00:00 AM;siembra Voluntaria Mineros Aluvial S.A.S;Nechí;Cabecera Municipal;46413;92.826
1391;Almendron, Samán;11/18/2020 12:00:00 AM;siembra Voluntaria Mineros Aluvial S.A.S;Nechí;Cabecera Municipal;500;1
1704;Guayacan Polvillo;01/31/2022 12:00:00 AM;restauración ecológica;Nechí;Caño Pescado;14;0.028
1638;Almendron, Samán;11/18/2021 12:00:00 AM;siembra Voluntaria Mineros Aluvial S.A.S;Nechí;Caño Pescado;500;1
1705;Roble;01/31/2022 12:00:00 AM;restauración ecológica;Nechí;Caño Pescado;26;0.052
1660;Samán;04/19/2021 12:00:00 AM;siembra Obligacion Mineros Aluvial S.A.S;Nechí;El Guamo;2047;4.094
1647;yarumo;10/12/2021 0:00;siembra Obligacion Mineros Aluvial S.A.S;Nechí;Granada;2000;4
1403;Guayacan Polvillo;8/11/2021 0:00;siembra relacionada al convenio 040-COV2010-209;Nechí;Hoyo Grande;21;0.042
1508;cativo;12/16/2021 12:00:00 AM;siembra relacionada al convenio 040-COV2010-209;Nechí;Hoyo Grande;49;0.098
1636;Almendron;10/23/2021 12:00:00 AM;siembra Voluntaria Mineros Aluvial S.A.S;Nechí;La Concha;15;0.03
1646;Roble;09/24/2021 12:00:00 AM;siembra Obligacion Mineros Aluvial S.A.S;Nechí;La Esperanza;1500;3
1121;matarraton, Hediondo, cativo, Cagui, Almendro de Monte;9/08/2021 0:00;Sembraton;Nechí;La Trinidad;120;0.24
1405;cativo;07/14/2021 12:00:00 AM;siembra relacionada al convenio 040-COV2010-209;Nechí;La Trinidad;76;0.152
877;Guayacán de Manizalez, azuceno, Almendro;11/30/2020 12:00:00 AM;Jornada de siembra de 1100 árboles - Contrato 110-CNT2009-125 Obligación 40;Nechí;Madre de Dios;44;0.088
872;azuceno, Ebano, Guayacan Polvillo;11/30/2020 12:00:00 AM;Jornada de siembra de 1100 árboles - Contrato 110-CNT2009-125 Obligación 40;Nechí;Madre de Dios;36;0.072
868;Guayacán de Manizalez, Almendro, Guayacan Polvillo, Nogal Cafetero;11/30/2020 12:00:00 AM;Jornada de siembra de 1100 árboles - Contrato 110-CNT2009-125 Obligación 40;Nechí;Madre de Dios;106;0.212
869;Guayacan Rosado, ARDISIA, Chiminango;11/30/2020 12:00:00 AM;Jornada de siembra de 1100 árboles - Contrato 110-CNT2009-125 Obligación 40;Nechí;Madre de Dios;25;0.05
878;Guayacan Rosado, ARDISIA, Chiminango, Ebano;11/30/2020 12:00:00 AM;Jornada de siembra de 1100 árboles - Contrato 110-CNT2009-125 Obligación 40;Nechí;Madre de Dios;51;0.102
876;Chiminango, azuceno, Ebano, Nogal Cafetero;11/30/2020 12:00:00 AM;Jornada de siembra de 1100 árboles - Contrato 110-CNT2009-125 Obligación 40;Nechí;Madre de Dios;90;0.18
875;Guayacán de Manizalez, Almendro, Chiminango;11/30/2020 12:00:00 AM;Jornada de siembra de 1100 árboles - Contrato 110-CNT2009-125 Obligación 40;Nechí;Madre de Dios;14;0.028
874;Almendro, Ebano, Nogal Cafetero;11/30/2020 12:00:00 AM;Jornada de siembra de 1100 árboles - Contrato 110-CNT2009-125 Obligación 40;Nechí;Madre de Dios;7;0.014
873;Guayacan Rosado, ARDISIA, azuceno;11/30/2020 12:00:00 AM;Jornada de siembra de 1100 árboles - Contrato 110-CNT2009-125 Obligación 40;Nechí;Madre de Dios;29;0.058
871;azuceno, Ebano, Nogal Cafetero;11/30/2020 12:00:00 AM;Jornada de siembra de 1100 árboles - Contrato 110-CNT2009-125 Obligación 40;Nechí;Madre de Dios;12;0.024
870;Guayacan Rosado, Guayacán de Manizalez, Guayacan Polvillo, ARDISIA;11/30/2020 12:00:00 AM;Jornada de siembra de 1100 árboles - Contrato 110-CNT2009-125 Obligación 40;Nechí;Madre de Dios;36;0.072
867;Guayacan Rosado, Guayacan Polvillo, ARDISIA, Chiminango;11/30/2020 12:00:00 AM;Jornada de siembra de 1100 árboles - Contrato 110-CNT2009-125 Obligación 40;Nechí;Madre de Dios;50;0.1
1790;Guayacan Polvillo;2/01/2022 0:00;restauración ecológica;Nechí;Santa María;14;0.028
1650;Caucho;10/31/2021 12:00:00 AM;siembra Voluntaria Mineros Aluvial S.A.S;Nechí;Santa María;46413;92.826
1707;Guayacan Amarillo, Eugenio, Chirlobirlo;7/12/2021 0:00;sembraton;Olaya;Común Cominal;70;0.14
333;Chagualo;11/23/2020 12:00:00 AM;cembraton;Olaya;Común Cominal;70;0.14
197;Chagualo;10/26/2020 12:00:00 AM;siembra;Olaya;Común Cominal;100;0.2
1119;Aguacatillo;8/04/2021 0:00;enriquecimiento de predio;Olaya;Común Cominal;10;0.02
451;Balso;08/21/2020 12:00:00 AM;sembraton;Olaya;El Pencal;7;0.014
452;Arrayan Eugenio;8/12/2020 0:00;sembraton;Olaya;El Pencal;7500;15
173;Quiebrabarrigo;07/14/2020 12:00:00 AM;sembraton;Olaya;El Pencal;6500;13
1320;Algarrobo;08/18/2021 12:00:00 AM;sembraton;Olaya;Piñones;100;0.2
528;Guayacán Amarillo;12/05/2020 0:00;siembra de 17 arboles;Olaya;Piñones;17;0.034
1324;ciruelo;11/06/2021 0:00;sembraton;Olaya;Piñones;100;0.2
1323;guama macheta;10/23/2021 12:00:00 AM;sembraton;Olaya;Piñones;100;0.2
1318;Piñón de Oreja;08/18/2021 12:00:00 AM;sembraton;Olaya;Piñones;100;0.2
1321;caño fistolo;08/18/2021 12:00:00 AM;sembraton;Olaya;Piñones;100;0.2
935;Guayacán Amarillo;12/05/2020 0:00;siembra de arboles;Olaya;Piñones;4;0.008
1319;Piñón de Oreja;08/18/2021 12:00:00 AM;sembraton;Olaya;Piñones;100;0.2
1322;Chumbimbo;10/23/2021 12:00:00 AM;sembraton;Olaya;Piñones;100;0.2
529;Guayacan Amarillo;12/05/2020 0:00;siembra de 15 arboles;Olaya;Piñones;15;0.03
937;Guayacán Amarillo;02/18/2021 12:00:00 AM;sembraton;Olaya;Quebrada Seca;229;0.458
2327;Sauco;10/21/2021 12:00:00 AM;SEMBRATON APOYO;Olaya;Vadajoz;5000;10
1834;Guayacán Amarillo, Guayacán rosado, Cedro, Suribio, Cedro Amarillo, Arrayán Manizaleño, Cámbulo, Caoba, Pacó, Guásimo, Móncoro, Payandé, Teca, Clavellino, Abarco, Abarco, Gualanday, Algarrobo, Samán, Chirlobirlo, Nogal Cafetero;10/10/2021 0:00;Obligación Contractual;Olaya;Expansion Urbana;300;0.6
581;Ebano, Guayacán Amarillo;02/16/2021 12:00:00 AM;convenio 040-COV2009-148;Olaya;Expansion Urbana;42;0.084
998;Artocarpus altilis;7/01/2021 0:00;Caminata Ecológica con niños, niñas y adolescentes, educación ambiental;Olaya;Expansion Urbana;5;0.01
332;Guayacán Amarillo, Guayacan Rosado;11/22/2020 12:00:00 AM;contato 160-CNT2007-89;El Peñol;Santa Ana;2;0.004
233;Limoncillo;11/07/2020 0:00;Cada uno un árbol;Peque;Las Faldas;1;0.002
150;Aguacatillo;07/24/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;Barcino;10;0.02
152;Sauco de Monte, Chirlobirlo;07/24/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;Barcino;24;0.048
896;Quiebrabarrigo, Barcino;04/27/2021 12:00:00 AM;FORTALECIMIENTO DE FUENTE HIDRICA;Pueblorrico;Barcino;30;0.06
902;Arrayán, Amarraboyo, carate rojo, Chocho Rojo, Gallinazo, Dulumoco, Chachafruto, Chagualo;01/14/2021 12:00:00 AM;Fortalecimiento zona de protección Quebrada El Zarzo;Pueblorrico;El Barcinto;58;0.116
1724;Cedro Rojo, Guayacan Amarillo, Guayacán de Manizalez, Guamo Liso, Nogal Cafetero, Roble;02/24/2022 12:00:00 AM;Obligación Contractual;Pueblorrico;Cabecera Municipal;1044;2.088
651;olivo de cera, Hayuelo, Quimulá, Guayacan Rosado, Guayacán de Manizalez, Laurel Casmin, Chirlobirlo;01/20/2021 12:00:00 AM;Sembraton Fundación EPM-Corantioquia, (agua para la educación, Educación para el agua);Pueblorrico;Cabecera Municipal;600;1.2
1766;Guayacán Amarillo, Quiebrabarrigo, Cedro, Arrayán, Puntalanza, Comino Crespo, Balso, Chirlobirlo, Aguacatillo, Roble;08/30/2021 12:00:00 AM;Obligación Contractual;Pueblorrico;Cabecera Municipal;65;0.13
52;Arrayán, Gallinazo, Arrayan Yayo, Sauco de Monte, Escobo 2, Espadero, Urapan, Chirlobirlo, Aguacatillo;7/04/2020 0:00;SEMBRATON VEREDAL;Pueblorrico;California;150;0.3
63;Arrayán, Aguacatillo;7/08/2020 0:00;SEMBRATON VEREDAL;Pueblorrico;Castalia;30;0.06
64;Arrayán, Gallinazo, Arrayan Yayo, Sauco de Monte, Escobo 2, Espadero, Urapan, Chirlobirlo;7/08/2020 0:00;SEMBRATON VEREDAL;Pueblorrico;Castalia;120;0.24
144;Arrayán;07/22/2020 12:00:00 AM;SEMBRTON VEREDAL;Pueblorrico;Corinto;12;0.024
2328;Trompillo;10/28/2021 12:00:00 AM;SEMBRATON APOYO;Pueblorrico;Corinto;6500;13
140;Arrayán, Gallinazo, Aguacatillo;07/22/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;Corinto;30;0.06
141;Urapan, Espadero Colorado;07/22/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;Corinto;25;0.05
142;Escobo 2, Aguacatillo;07/22/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;Corinto;30;0.06
143;Sauco de Monte, Urapan, Chirlobirlo;07/22/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;Corinto;35;0.07
160;Aguacatillo;07/21/2020 12:00:00 AM;SEMBRTON VEREDAL;Pueblorrico;Corinto;10;0.02
156;Urapan, Chirlobirlo, Aguacatillo;07/21/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;Corinto;30;0.06
157;Arrayan Yayo, Sauco de Monte, Chirlobirlo;07/21/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;Corinto;35;0.07
159;Sauco de Monte;07/21/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;Corinto;15;0.03
470;nacedero, Gualanday, Aliso, Nogal Cafetero;11/27/2020 12:00:00 AM;Obligación Contractual;Pueblorrico;El Cedrón;150;0.3
648;Hayuelo, CHICALA AZUL, olivo de cera, Quimulá, Guayacan Rosado, Barcino, Palma de Cera del Quindìo, Laurel Casmin, Aliso;12/18/2020 12:00:00 AM;SEMBRATON Fundación EPM - Corantioquia ( Agua para la educación, educación para el agua );Pueblorrico;El Cedrón;300;0.6
879;Quimulá, Pestaña de Mula, Hayuelo, Chicalá, Dividivi, Guayacán de manizales, Guayabo Común, olivo de cera;3/03/2021 0:00;Siembra Pueblorrico Segunda Fase (1885 individuos);Pueblorrico;El Cedrón;1885;3.77
1343;Madroño, Barcino, Nispero, Chachafruto, Roble;10/21/2021 12:00:00 AM;SEMBRATON;Pueblorrico;El Cedrón;1000;2
58;Arrayán, Gallinazo, Arrayan Yayo, Sauco de Monte, Escobo 2, Espadero, Urapan, Chirlobirlo, Aguacatillo;7/09/2020 0:00;SEMBRATON VEREDAL;Pueblorrico;El Cedrón;150;0.3
56;Arrayán, Gallinazo, Aguacatillo;7/07/2020 0:00;SEMBRATON VEREDAL;Pueblorrico;La Envidia;60;0.12
171;Urapan, Aguacatillo;08/31/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;La Gomez;25;0.05
164;Gallinazo, Arrayan Yayo;08/31/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;La Gomez;20;0.04
165;Sauco de Monte, Escobo 2, Chirlobirlo;08/31/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;La Gomez;30;0.06
163;Arrayan Yayo, Aguacatillo;8/03/2020 0:00;SEMBRSTON VEREDAL;Pueblorrico;La Gomez;20;0.04
135;Arrayán, Escobo 2, Aguacatillo;07/23/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;La Pica;35;0.07
139;Espadero, Urapan;07/23/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;La Pica;20;0.04
138;Gallinazo, Sauco de Monte, Chirlobirlo;07/23/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;La Pica;30;0.06
161;Arrayan Yayo, Gallinazo, Sauco de Monte, Escobo 2, Espadero, Chirlobirlo, Aguacatillo;09/26/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;La Unión;140;0.28
87;Arrayan Yayo, Aguacatillo;07/16/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;La Unión;25;0.05
71;Arrayan Yayo, Gallinazo, Aguacatillo;07/17/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;Lourdes;45;0.09
73;Sauco de Monte, Escobo 2, Espadero, Urapan, Chirlobirlo;07/17/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;Lourdes;70;0.14
72;Gallinazo, Arrayan Yayo;07/17/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;Lourdes;35;0.07
47;Arrayán, Gallinazo, Arrayan Yayo, Sauco de Monte, Escobo 2, Espadero, Urapan, Chirlobirlo, Aguacatillo;7/11/2020 0:00;SEMBRATON VEREDAL;Pueblorrico;Morron;150;0.3
86;Arrayán, Gallinazo, Arrayan Yayo, Sauco de Monte, Escobo 2, Espadero, Urapan, Chirlobirlo, Aguacatillo;07/30/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;Mulatico;150;0.3
147;Sauco de Monte, Espadero, Chirlobirlo;8/06/2020 0:00;SEMBRATON VEREDAL;Pueblorrico;Mulato;30;0.06
146;Gallinazo, Escobo 2, Sauco de Monte, Aguacatillo;8/06/2020 0:00;SEMBRATON VEREDAL;Pueblorrico;Mulato;70;0.14
145;Arrayan Yayo, Gallinazo, Sauco de Monte, Chirlobirlo, Aguacatillo;8/06/2020 0:00;SEMBRATON VEREDAL;Pueblorrico;Mulato;50;0.1
1509;Quiebrabarrigo, Mango, Barcino, Chachafruto;10/01/2021 0:00;REFORESTACION CAÑADA LOS PERROS;Pueblorrico;Patudal;185;0.37
49;Arrayan Yayo, Aguacatillo;7/10/2020 0:00;SEMBRATON VEREDAL;Pueblorrico;Patudal;35;0.07
895;Arrayan Yayo, Chirlobirlo;04/26/2021 12:00:00 AM;FORTALECIMIENTO DE FUENTE HIDRICA;Pueblorrico;Patudal;30;0.06
1696;Quiebrabarrigo, Guayacan Amarillo, EUCALIPTO, acacia amarilla, Barcino;2/12/2022 0:00;Convite de Restauración Ecológica;Pueblorrico;Patudal;124;0.248
175;Arrayán, Sauco de Monte, Espadero, Chirlobirlo;07/18/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;San Francisco;70;0.14
174;Gallinazo;07/18/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;San Francisco;10;0.02
897;Quiebrabarrigo, Arrayan Yayo, Chirlobirlo;04/27/2021 12:00:00 AM;FORTALECIMIENTO DE FUENTE HIDRICA;Pueblorrico;San Francisco;30;0.06
50;Arrayán, Gallinazo, Sauco de Monte, Chirlobirlo;7/10/2020 0:00;SEMBRATON VEREDAL;Pueblorrico;Santa Barbara;70;0.14
57;Arrayan Yayo, Sauco de Monte, Escobo 2, Espadero, Urapan, Chirlobirlo;7/07/2020 0:00;SEMBRATON VEREDAL;Pueblorrico;Santa Barbara;90;0.18
84;Arrayán, Gallinazo, Aguacatillo;8/01/2020 0:00;SEMBRATON VEREDAL;Pueblorrico;Sevilla;60;0.12
85;Arrayan Yayo, Sauco de Monte, Escobo 2, Espadero, Urapan, Chirlobirlo;8/01/2020 0:00;SEMBRATON VEREDAL;Pueblorrico;Sevilla;90;0.18
894;Quiebrabarrigo, Cordoncillo, Drago, Chagualo;04/26/2021 12:00:00 AM;FORTALECIMIENTO DE FUENTE HIDRICA;Pueblorrico;Sinai;60;0.12
650;olivo de cera, Hayuelo, Quimulá, Guayacan Rosado, Guayacán de Manizalez, Laurel Casmin, Chirlobirlo;01/21/2021 12:00:00 AM;Sembraton Fundación EPM-Corantioquia, (agua para la educación, Educación para el agua);Pueblorrico;Expansion Urbana;400;0.8
250;Guayacán Amarillo, Urapan, Guayabo Liso;10/19/2020 12:00:00 AM;SEMBRATON VEREDAL;Pueblorrico;Expansion Urbana;50;0.1
2561;Quiebrabarrigo, Guayacán de Manizalez;04/29/2022 12:00:00 AM;Sembraton en el marco  el día del árbol y la tierra;Pueblorrico;Expansion Urbana;100;0.2
1887;Cedro, Dinde, Payandé, Móncoro, Algarrobo, Samán;12/13/2021 12:00:00 AM;Obligación Contractual;Puerto Berrío;Cabecera Municipal;20;0.04
966;Guayacán Amarillo, Suribio, Cedro Amarillo, Poma rosa, Limoncillo, Mango;01/15/2021 12:00:00 AM;SEMBRATON;Puerto Berrío;Alicante;280;0.56
784;Quiebrabarrigo, Suribio;03/15/2021 12:00:00 AM;Siembra de árboles;Puerto Berrío;Cristalina;1000;2
1882;Cedro, Dinde, Payandé, Móncoro, Algarrobo, Samán;12/11/2021 0:00;Obligación Contractual;Puerto Berrío;El Jardín;20;0.04
1678;Algarrobo;1/08/2022 0:00;Acciones de restauración en la zona riparia del ecosistema de humedal;Puerto Berrío;Grecia;600;1.2
1884;Cedro, Dinde, Payandé, Móncoro, Algarrobo, Samán;12/11/2021 0:00;Obligación Contractual;Puerto Berrío;Grecia;20;0.04
1720;Matarratón;3/05/2022 0:00;OPERACION ARTEMISA;Puerto Berrío;Grecia;600;1.2
1677;Samán;2/06/2022 0:00;Acciones de restauración en la zona riparia del ecosistema de humedal;Puerto Berrío;La Suiza;8;0.016
1676;Pata de vaca;11/13/2021 12:00:00 AM;Acciones de restauración en la zona riparia del ecosistema de humedal;Puerto Berrío;Malena;10;0.02
407;Guayacán Amarillo;12/17/2020 12:00:00 AM;Sembratón Chiqueros;Puerto Berrío;Malena;1;0.002
1679;Cedro;01/30/2022 12:00:00 AM;Acciones de restauración en la zona riparia del ecosistema de humedal;Puerto Berrío;Malena;530;1.06
1886;Cedro, Dinde, Payandé, Móncoro, Algarrobo, Samán;12/13/2021 12:00:00 AM;Obligación Contractual;Puerto Berrío;Minas de Vapor;20;0.04
1885;Cedro, Dinde, Payandé, Móncoro, Algarrobo, Samán;12/12/2021 0:00;Obligación Contractual;Puerto Berrío;Virginias;20;0.04
517;Piñón de Oreja, Tachuelo, Jagua, Samán;07/17/2020 12:00:00 AM;SEMBRATON DIA MUNDIAL DEL MEDIO AMBIENTE;Puerto Nare;La Mina;300;0.6
516;Piñón de Oreja, velero, Tachuelo, Jagua, Samán;07/17/2020 12:00:00 AM;SEMBRATON DIA MUNDIAL DEL MEDIO AMBIENTE;Puerto Nare;La Mina;2000;4
568;Piñón de Oreja, Tachuelo, velero, moringa, Jagua, Samán;07/17/2020 12:00:00 AM;Sembraton día mundial del medio ambiente;Puerto Nare;La Mina;2000;4
571;Melina, velero, Acacia Rosada, Samán;07/17/2020 12:00:00 AM;SEMBRATON DIA MUNDIAL DEL MEDIO AMBIENTE;Puerto Nare;La Mina;200;0.4
556;Melina, velero, Acacia, Samán;07/17/2020 12:00:00 AM;SEMBRATON DIA MUDIAL DEL MEDIO AMBIENTE;Puerto Nare;La Mina;200;0.4
531;velero, Melina, Acacia, Samán;07/17/2020 12:00:00 AM;SEMBRATON DIA MUNDIAL MEDIO AMBIENTE;Puerto Nare;La Mina;200;0.4
554;velero, Melina, Acacia, Samán;07/17/2020 12:00:00 AM;SEMBRATON DIA MUNDIAL DE MEDIO AMBIENTE;Puerto Nare;La Mina;200;0.4
570;velero, Melina, Acacia Rosada, Samán;07/17/2020 12:00:00 AM;SEMBRATON DIA MUNDIAL DE MEDIO AMBIENTE;Puerto Nare;La Mina;200;0.4
552;Piñón de Oreja, velero, Tachuelo, moringa, Jagua, Samán;07/17/2020 12:00:00 AM;SEMBRATON DIA MUNDIAL DEL MEDIO AMBIENTE;Puerto Nare;La Mina;2000;4
1232;Chirlobirlo, saman, limon swingle;10/12/2021 0:00;Obligación contractual;Puerto Nare;La Unión;880;1.76
789;Guayacán Amarillo, Guayacan Rosado, Cerezo del Gobernador, Aceite Maria, azuceno, Chiminango, Carbonero, Gualanday;10/08/2020 0:00;Obligación Contractual;Puerto Nare;La Unión;30;0.06
438;Samán;12/17/2020 12:00:00 AM;Sembraton Bosques de Vida Puerto Nare - Cienaga La India;Puerto Nare;La Unión;5000;10
569;Guayacan Rosado, Cedro Amarillo, PAYANDE, Melina, Acacia Rosada, Ebano, Samán;12/16/2020 12:00:00 AM;SEMBRAR NOS UNE;Puerto Nare;Peña Flor;10000;20
1856;Cedro, Suribio, Vara Santa, Dinde, Payandé, Móncoro, Samán;11/09/2021 0:00;Obligación Contractual;Remedios;Cabecera Municipal;21;0.042
1203;Jazmin;04/30/2021 12:00:00 AM;Siembra I.E. LLANO DE CÓRDOBA;Remedios;Cabecera Municipal;5;0.01
1201;Jazmin;04/29/2021 12:00:00 AM;Siembra I.E. IGNACIO YEPES YEPES;Remedios;Cabecera Municipal;5;0.01
1158;Guayacan Rosado, Cedros, Limón;08/23/2019 12:00:00 AM;Avatar - Siembra Voluntaria;Remedios;Juan Bran;340;0.68
1174;Abarco, Melina, Samán;8/03/2021 0:00;Compensación forestal por aprovechamiento del árbol del Pan Oficinas Generales;Remedios;Juan Bran;10;0.02
1149;Caracolí, Abarco, Samán;09/15/2018 12:00:00 AM;Finca Curuna-siembra voluntaria;Remedios;La Brava;777;1.554
1169;Bucaro, Melina, Algarrobo;11/13/2020 12:00:00 AM;Compensación forestal  por aprovechamiento del R.H Celda Bolivia 3;Remedios;La Brava;237;0.474
1170;Bucaro, Melina, Algarrobo;11/13/2020 12:00:00 AM;Siembra Voluntaria - Curuná;Remedios;La Brava;263;0.526
1171;Teca, Abarco, Bucaro;05/22/2021 12:00:00 AM;Compensación forestal por aprovechamiento en el proyecto Patio Blending (ZF5-2018-236);Remedios;La Brava;3490;6.98
1168;Pata de vaca, Acacia, Samán;07/21/2019 12:00:00 AM;Compensación forestal por aprovechamiento del D.R. El Chocho Fase 1  (ZF5-2012-14);Remedios;La Brava;1713;3.426
1160;Piñón de Oreja, Tulipán, Gualanday;09/15/2018 12:00:00 AM;Compensación Forestal por aprovechamiento depósito Higuerón;Remedios;La Brava;3223;6.446
1189;cedrus, miona, Teca, Melina, Ceiba Bonga;08/31/2019 12:00:00 AM;Siembra Finca Curuná;Remedios;La Brava;1500;3
1204;Jazmin;04/30/2021 12:00:00 AM;Siembra I.E.RURAL LA CRUZADA SEDE B (BACHILLERATO);Remedios;La Cruzada;5;0.01
1192;cedrus, Melina, Abarco, Búcaro, Teca, Samán;11/25/2020 12:00:00 AM;Siembra Otú;Remedios;Otu;150;0.3
1206;Jazmin;5/05/2021 0:00;Siembra Escuela El aporriado;Remedios;Rio Bagre;5;0.01
1205;Jazmin;5/03/2021 0:00;Siembra I.E Rural San Ignacio sede Puente Bagre;Remedios;Rio Bagre;10;0.02
292;Achiote, Arrayan Eugenio;11/20/2020 12:00:00 AM;040-cov 2009-105;Sabanalarga;El Encanto;38;0.076
1784;Cedro de Altura, Cedro Amarillo;1/12/2022 0:00;Obligación Contractual;Sabanalarga;El Encanto;240;0.48
1785;Cedro de Altura, Cedro Amarillo, Palma Manila, totumo;3/09/2022 0:00;Obligación Contractual;Sabanalarga;El Encanto;235;0.47
1219;Guayacan Amarillo;03/22/2021 12:00:00 AM;Gran sembratón día del agua;Sabanalarga;El Encanto;100;0.2
1410;Cedro Amarillo;10/12/2021 0:00;Sembratón cumplimiento obligación contractual convenio 040-COV2009-105;Sabanalarga;El Encanto;1000;2
387;Diomato;8/12/2020 0:00;sembraton;Sabanalarga;El Junco;120;0.24
389;Samán;8/12/2020 0:00;Sembraton;Sabanalarga;El Junco;120;0.24
1228;Roble, Quimulá, Guayacan Amarillo, Arrayan de Hoja Ancha, laurel Nativo, Laurel 1, Silvo Silvo, Arboloco, Camargo, Hayuelo, Guasco, Uvito de monte, Urapan, Drago, Aliso, Chagualo;07/30/2021 12:00:00 AM;CONTRATO INTERADMINISTRATIVO  N° 4600010798 (GOBERNACIÓN DE ANTIOQUIA, RIA Y MUNICIPIO);Sabanalarga;El Placer;29862;59.724
1230;Quimulá, Guayacan Amarillo, Urapan, Uvito de monte, Guasco, Hayuelo, Camargo, Arboloco, Laurel 1, Chagualo;07/27/2021 12:00:00 AM;CONTRATO INTERADMINISTRATIVO N°4600010798- REFORESTACIÓN EN MICROCUENCA DE SABANALARGA;Sabanalarga;El Placer;21259;42.518
2329;Habano;10/13/2021 12:00:00 AM;SEMBRATON APOYO;Sabanalarga;Membrillal;5000;10
947;Guayacan Rosado, Guayacan Rosado;6/02/2021 0:00;Sembraton municipio de Sabanalarga Antioquia;Sabanalarga;San Cristobal Pena;100;0.2
